id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
26805731,,,,1,1,1,756655,net/sf/varscan/FishersExact.java,106,111,6,,107,1,1,756656,net/sf/varscan/FishersExact.java,166,171,6,,107,1,1
26805787,,,,0.925,0.925,0.925,756688,net/sf/varscan/LimitVariants.java,81,99,19,,75,1,0,756689,net/sf/varscan/ProcessSomatic.java,47,65,19,,80,1,0
22834410,,,,1,1,1,534755,net/sf/varscan/LimitVariants.java,278,284,7,,27,1,0,534756,net/sf/varscan/ProcessSomatic.java,399,405,7,,27,1,0
26805732,,,,0.83871,0.862903,0.862903,756655,net/sf/varscan/FishersExact.java,106,111,6,,107,1,1,756657,net/sf/varscan/FishersExact.java,235,241,7,,124,1,1
28918716,,,,0.705155,0.740206,0.740206,1285804,net/sf/varscan/FishersExact.java,85,117,33,,387,1,0,1285806,net/sf/varscan/FishersExact.java,197,249,53,,485,1,0
26805623,,,,0.974138,0.974138,0.974138,756542,net/sf/varscan/CallPileup.java,169,186,18,,116,1,3,756543,net/sf/varscan/Trio.java,326,343,18,,113,1,3
26805802,,,,1,1,1,756702,net/sf/varscan/CallMpileup.java,415,418,4,,52,1,0,756703,net/sf/varscan/Trio.java,413,416,4,,52,1,0
26805500,,,,0.898734,0.924051,0.924051,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756490,net/sf/varscan/Trio.java,194,208,15,,74,1,1
26805811,,,,1,1,1,756713,net/sf/varscan/Copynumber.java,337,363,27,,108,1,1,756715,net/sf/varscan/Copynumber.java,860,886,27,,108,1,1
26805897,,,,1,1,1,756770,net/sf/varscan/ReadCounts.java,161,162,2,,53,1,1,756772,net/sf/varscan/Trio.java,342,343,2,,53,1,1
26805303,,,,0.890244,0.939024,0.939024,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756383,net/sf/varscan/ProcessSomatic.java,46,60,15,,82,1,1
26805304,,,,0.974684,1,1,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756384,net/sf/varscan/ReadCounts.java,62,76,15,,79,1,1
22834382,,,,0.916667,0.916667,0.916667,534679,net/sf/varscan/ProcessSomatic.java,182,189,8,,44,1,0,534749,net/sf/varscan/ProcessSomatic.java,171,180,10,,48,1,0
26805301,,,,1,1,1,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756381,net/sf/varscan/FilterVariants.java,96,112,17,,79,1,1
26805306,,,,0.962025,0.974684,0.974684,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756386,net/sf/varscan/Somatic.java,874,889,16,,77,1,1
26805810,,,,0.916667,0.925926,0.925926,756713,net/sf/varscan/Copynumber.java,337,363,27,,108,1,1,756714,net/sf/varscan/Copynumber.java,830,853,24,,104,1,0
26805896,,,,1,1,1,756770,net/sf/varscan/ReadCounts.java,161,162,2,,53,1,1,756771,net/sf/varscan/Somatic.java,342,343,2,,53,1,1
26805300,,,,0.974684,1,1,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756380,net/sf/varscan/FilterSomatic.java,105,120,16,,79,1,1
28918715,,,,0.583979,0.586563,0.586563,1285804,net/sf/varscan/FishersExact.java,85,117,33,,387,1,0,1285805,net/sf/varscan/FishersExact.java,156,178,23,,227,1,0
22834763,,,,1,1,1,534830,net/sf/varscan/Trio.java,878,888,11,,48,1,0,534890,net/sf/varscan/CallMpileup.java,755,765,11,,48,1,0
26805302,,,,0.890244,0.939024,0.939024,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756382,net/sf/varscan/FpFilter.java,133,147,15,,82,1,1
26805499,,,,0.848101,0.898734,0.898734,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756489,net/sf/varscan/Coverage.java,63,78,16,,77,1,1
26805476,,,,0.924051,0.924051,0.924051,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756487,net/sf/varscan/CallMpileup.java,180,194,15,,74,1,1
26805744,,,,0.816901,0.830986,0.830986,756467,net/sf/varscan/Copynumber.java,1027,1029,3,,59,1,1,756666,net/sf/varscan/Copynumber.java,1020,1023,4,,71,1,1
26805487,,,,0.924051,0.924051,0.924051,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756488,net/sf/varscan/CallPileup.java,85,99,15,,74,1,1
26805454,,,,0.983333,0.983333,0.983333,756467,net/sf/varscan/Copynumber.java,1027,1029,3,,59,1,1,756468,net/sf/varscan/Copynumber.java,1033,1035,3,,60,1,1
22834284,,,,0.681818,0.681818,0.681818,534679,net/sf/varscan/ProcessSomatic.java,182,189,8,,44,1,0,534680,net/sf/varscan/ProcessSomatic.java,296,303,8,,30,1,0
22834197,,,,0.762694,0.815874,0.815874,534603,net/sf/varscan/Somatic.java,36,710,675,,3363,1,0,534604,net/sf/varscan/Somatic.java,717,1471,755,,3742,1,0
26805305,,,,0.962025,0.974684,0.974684,756379,net/sf/varscan/Copynumber.java,514,529,16,,79,1,1,756385,net/sf/varscan/Somatic.java,196,211,16,,77,1,1
22834220,,,,0.716008,0.755932,0.755932,534608,net/sf/varscan/Somatic.java,916,1464,549,,2655,1,0,534632,net/sf/varscan/Somatic.java,237,702,466,,2284,1,0
22834115,,,,0.875,1,1,534579,net/sf/varscan/Somatic.java,438,443,6,,32,1,0,534582,net/sf/varscan/Somatic.java,1173,1178,6,,32,1,0
24079598,,,,0.977778,0.977778,0.977778,621094,net/sf/varscan/Comparison.java,275,299,25,,88,1,4,621095,net/sf/varscan/ProcessSomatic.java,403,429,27,,90,1,6
26805589,,,,1,1,1,756511,net/sf/varscan/ReadCounts.java,63,76,14,,68,1,1,756512,net/sf/varscan/Somatic.java,198,211,14,,68,1,1
22834198,,,,0.925455,0.925455,0.925455,534605,net/sf/varscan/Somatic.java,117,198,82,,550,1,0,534606,net/sf/varscan/Somatic.java,804,876,73,,509,1,0
26805450,,,,0.99763,0.99763,0.99763,756459,net/sf/varscan/Copynumber.java,251,372,122,,421,1,1,756460,net/sf/varscan/Copynumber.java,774,895,122,,422,1,1
22834194,,,,0.921053,1,1,534589,net/sf/varscan/FpFilter.java,513,518,6,,38,1,0,534592,net/sf/varscan/FpFilter.java,496,501,6,,38,1,0
22834157,,,,0.921053,1,1,534589,net/sf/varscan/FpFilter.java,513,518,6,,38,1,0,534597,net/sf/varscan/FpFilter.java,562,567,6,,38,1,0
22834521,,,,0.921053,1,1,534589,net/sf/varscan/FpFilter.java,513,518,6,,38,1,0,534794,net/sf/varscan/FpFilter.java,623,628,6,,38,1,0
24079599,,,,0.977778,0.977778,0.977778,621094,net/sf/varscan/Comparison.java,275,299,25,,88,1,4,621096,net/sf/varscan/LimitVariants.java,282,308,27,,90,1,6
22834193,,,,0.921053,1,1,534589,net/sf/varscan/FpFilter.java,513,518,6,,38,1,0,534591,net/sf/varscan/FpFilter.java,484,489,6,,38,1,0
