id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
21513025,,,,0.787037,0.787037,0.787037,495305,src/org/jfm/views/list/briefview/BriefViewListComponent.java,208,219,12,,108,1,0,495308,src/org/jfm/views/list/briefview/BriefViewListComponent.java,235,244,10,,88,1,0
21513088,,,,0.926471,0.926471,0.926471,495356,src/org/jfm/views/list/detailview/DetailsTableModel.java,191,200,10,,63,1,0,495357,src/org/jfm/views/list/detailview/DetailsTableModel.java,208,217,10,,68,1,0
27364828,,,,0.929412,0.929412,0.929412,597490,src/org/jfm/po/MkdirAction.java,26,44,19,,79,1,1,834036,src/org/jfm/views/fview/FileViewDialog.java,151,170,20,,85,1,1
21513122,,,,0.873524,0.910624,0.910624,495367,src/org/jfm/po/copy/CopyProgressDialog.java,89,161,73,,545,1,0,495368,src/org/jfm/po/CopyAction.java,135,219,85,,593,1,0
21513488,,,,0.873524,0.910624,0.910624,495367,src/org/jfm/po/copy/CopyProgressDialog.java,89,161,73,,545,1,0,495369,src/org/jfm/po/MoveAction.java,144,228,85,,593,1,0
21513282,,,,0.906977,1,1,495410,src/org/jfm/event/Broadcaster.java,143,152,10,,43,1,0,495421,src/org/jfm/event/Broadcaster.java,192,200,9,,43,1,0
21513278,,,,0.906977,1,1,495410,src/org/jfm/event/Broadcaster.java,143,152,10,,43,1,0,495420,src/org/jfm/event/Broadcaster.java,168,176,9,,43,1,0
27364826,,,,0.987342,0.987342,0.987342,597490,src/org/jfm/po/MkdirAction.java,26,44,19,,79,1,1,834035,src/org/jfm/po/MoveAction.java,36,54,19,,79,1,1
21512972,,,,0.36,0.493333,0.493333,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0
21513234,,,,0.403846,0.519231,0.519231,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495399,src/org/jfm/views/fview/FileViewPanel.java,76,84,9,,33,1,0
21512902,,,,0.442308,0.634615,0.634615,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495280,src/org/jfm/filesystems/local/JFMLocalFile.java,75,83,9,,47,1,0
21512885,,,,0.423077,0.557692,0.557692,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495292,src/org/jfm/views/list/detailview/DetailView.java,138,143,6,,39,2,0
21513372,,,,0.423077,0.538462,0.538462,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495393,src/org/jfm/po/ButtonsPanel.java,28,36,9,,33,1,0
24259605,,,,0.993333,1,1,681726,src/org/jfm/po/ProgressActionDialog.java,95,102,8,,150,1,0,681727,src/org/jfm/po/copy/CopyProgressDialog.java,215,222,8,,150,1,0
21513062,,,,0.423077,0.519231,0.519231,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495350,src/org/jfm/main/Options.java,99,106,8,,33,1,0
27145460,,,,0.384615,0.519231,0.519231,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,763753,src/org/jfm/po/FilePropertiesDialog.java,115,119,5,,34,1,1
21513334,,,,0.423077,0.615385,0.615385,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495351,src/org/jfm/main/SearchDialog.java,42,51,10,,47,1,0
21513077,,,,0.442308,0.519231,0.519231,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495355,src/org/jfm/main/Options.java,108,114,7,,32,1,0
27145459,,,,0.365385,0.519231,0.519231,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,763752,src/org/jfm/po/CommandOutputViewDialog.java,73,77,5,,34,2,0
21513521,,,,0.326923,0.403846,0.403846,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495334,src/org/jfm/po/copy/CopyProgressDialog.java,154,160,7,,26,1,1
21513190,,,,0.372881,0.508475,0.508475,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495372,src/org/jfm/help/HelpBrowser.java,104,113,10,,59,2,0
21513144,,,,0.403846,0.519231,0.519231,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495320,src/org/jfm/views/list/ListView.java,32,40,9,,33,1,0
21513512,,,,0.423077,0.615385,0.615385,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495335,src/org/jfm/po/copy/CopyConfirmDialog.java,34,43,10,,47,1,0
21513172,,,,0.403846,0.519231,0.519231,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495358,src/org/jfm/main/MainFrame.java,60,68,9,,33,1,0
27145458,,,,0.288462,0.346154,0.346154,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,763749,src/org/jfm/po/copy/CopyProgressDialog.java,64,68,5,,21,2,0
21513005,,,,0.384615,0.519231,0.519231,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495304,src/org/jfm/filesystems/local/JFMLocalFile.java,170,176,7,,37,1,0
21513457,,,,0.403846,0.461538,0.461538,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495373,src/org/jfm/main/MainPanel.java,30,37,8,,26,1,0
21513394,,,,0.442308,0.615385,0.615385,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495392,src/org/jfm/main/MainFrame.java,196,201,6,,41,2,0
21513466,,,,0.423077,0.615385,0.615385,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495319,src/org/jfm/po/copy/CopyProgressDialog.java,179,188,10,,47,1,0
21513044,,,,0.403846,0.596154,0.596154,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495352,src/org/jfm/views/fview/FileViewDialog.java,37,46,10,,43,1,0
21513100,,,,0.480769,0.653846,0.653846,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495336,src/org/jfm/views/JFMView.java,146,154,9,,49,1,0
21513542,,,,0.403846,0.596154,0.596154,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495374,src/org/jfm/views/fview/FindTextDialog.java,38,47,10,,43,1,0
21513444,,,,0.403846,0.596154,0.596154,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495426,src/org/jfm/views/FontDialog.java,46,55,10,,43,1,0
21513009,,,,0.461538,0.596154,0.596154,495277,src/org/jfm/filesystems/local/JFMLocalFilesystem.java,51,57,7,,52,1,0,495347,src/org/jfm/filesystems/local/JFMLocalFile.java,181,187,7,,41,1,0
21513228,,,,0.306667,0.4,0.4,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495399,src/org/jfm/views/fview/FileViewPanel.java,76,84,9,,33,1,0
21513271,,,,0.32,0.413333,0.413333,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495393,src/org/jfm/po/ButtonsPanel.java,28,36,9,,33,1,0
21513057,,,,0.32,0.373333,0.373333,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495350,src/org/jfm/main/Options.java,99,106,8,,33,1,0
24062015,,,,1,1,1,597418,src/org/jfm/main/configurationdialog/panels/ColorConfigurationPanel.java,178,185,8,,46,1,0,597419,src/org/jfm/main/configurationdialog/panels/ColorConfigurationPanel.java,124,131,8,,46,1,0
21513329,,,,0.32,0.466667,0.466667,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495351,src/org/jfm/main/SearchDialog.java,42,51,10,,47,1,0
21513065,,,,0.346667,0.386667,0.386667,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495355,src/org/jfm/main/Options.java,108,114,7,,32,1,0
21512970,,,,0.253333,0.32,0.32,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495334,src/org/jfm/po/copy/CopyProgressDialog.java,154,160,7,,26,1,1
21513164,,,,0.32,0.506667,0.506667,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495372,src/org/jfm/help/HelpBrowser.java,104,113,10,,59,2,0
27364799,,,,0.924051,0.962025,0.962025,834019,src/org/jfm/main/SearchDialog.java,42,57,16,,76,2,1,834021,src/org/jfm/po/copy/CopyProgressDialog.java,179,194,16,,79,2,1
21512954,,,,0.306667,0.4,0.4,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495320,src/org/jfm/views/list/ListView.java,32,40,9,,33,1,0
21512973,,,,0.32,0.466667,0.466667,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495335,src/org/jfm/po/copy/CopyConfirmDialog.java,34,43,10,,47,1,0
21513167,,,,0.346667,0.413333,0.413333,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495358,src/org/jfm/main/MainFrame.java,60,68,9,,33,1,0
21513431,,,,0.28,0.333333,0.333333,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495373,src/org/jfm/main/MainPanel.java,30,37,8,,26,1,0
21513310,,,,0.36,0.506667,0.506667,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495392,src/org/jfm/main/MainFrame.java,196,201,6,,41,2,0
21512950,,,,0.32,0.466667,0.466667,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495319,src/org/jfm/po/copy/CopyProgressDialog.java,179,188,10,,47,1,0
21513040,,,,0.306667,0.44,0.44,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495352,src/org/jfm/views/fview/FileViewDialog.java,37,46,10,,43,1,0
21513096,,,,0.6,0.626667,0.626667,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495336,src/org/jfm/views/JFMView.java,146,154,9,,49,1,0
27364798,,,,0.924051,0.962025,0.962025,834019,src/org/jfm/main/SearchDialog.java,42,57,16,,76,2,1,834020,src/org/jfm/po/ProgressActionDialog.java,57,73,17,,79,2,1
21513503,,,,0.306667,0.44,0.44,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495374,src/org/jfm/views/fview/FindTextDialog.java,38,47,10,,43,1,0
21513359,,,,0.306667,0.44,0.44,495318,src/org/jfm/views/JFMView.java,133,143,11,,75,1,0,495426,src/org/jfm/views/FontDialog.java,46,55,10,,43,1,0
24062016,,,,1,1,1,597418,src/org/jfm/main/configurationdialog/panels/ColorConfigurationPanel.java,178,185,8,,46,1,0,597420,src/org/jfm/main/configurationdialog/panels/ColorConfigurationPanel.java,71,77,7,,46,1,0
