id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
24218105,,,,0.932584,1,1,586301,src/com/_17od/upm/transport/HTTPTransport.java,117,126,10,,89,1,0,659510,src/com/_17od/upm/transport/HTTPTransport.java,179,187,9,,89,1,0
24055537,,,,1,1,1,586301,src/com/_17od/upm/transport/HTTPTransport.java,117,126,10,,89,1,0,586302,src/com/_17od/upm/transport/HTTPTransport.java,252,260,9,,89,1,0
28730842,,,,0.57571,0.616719,0.616719,1264331,src/com/_17od/upm/database/PasswordDatabasePersistence.java,87,178,92,,424,1,0,1264332,src/com/_17od/upm/database/PasswordDatabasePersistence.java,180,301,122,,634,1,0
24218047,,,,0.903226,1,1,659350,src/com/_17od/upm/gui/AccountDialog.java,401,408,8,,62,1,0,659487,src/com/_17od/upm/gui/AccountDialog.java,161,168,8,,62,1,0
24218140,,,,0.967742,1,1,659350,src/com/_17od/upm/gui/AccountDialog.java,401,408,8,,62,1,0,659438,src/com/_17od/upm/gui/AccountDialog.java,591,598,8,,62,1,0
24217895,,,,0.919355,1,1,659350,src/com/_17od/upm/gui/AccountDialog.java,401,408,8,,62,1,0,659353,src/com/_17od/upm/gui/OptionsDialog.java,328,335,8,,62,1,0
24217966,,,,0.935484,1,1,659350,src/com/_17od/upm/gui/AccountDialog.java,401,408,8,,62,1,0,659437,src/com/_17od/upm/gui/OpenDatabaseFromURLDialog.java,80,87,8,,62,1,0
24055553,,,,1,1,1,586324,src/com/_17od/upm/transport/HTTPTransport.java,144,151,8,,51,1,0,586325,src/com/_17od/upm/transport/HTTPTransport.java,269,276,8,,51,1,0
24217893,,,,0.983871,1,1,659350,src/com/_17od/upm/gui/AccountDialog.java,401,408,8,,62,1,0,659351,src/com/_17od/upm/gui/AccountDialog.java,421,428,8,,62,1,0
24217894,,,,0.983871,1,1,659350,src/com/_17od/upm/gui/AccountDialog.java,401,408,8,,62,1,0,659352,src/com/_17od/upm/gui/AccountDialog.java,441,448,8,,62,1,0
28730844,,,,0.946755,0.946755,0.946755,1264335,src/com/_17od/upm/gui/OptionsDialog.java,535,601,67,,601,1,0,1264336,src/com/_17od/upm/gui/OptionsDialog.java,536,597,62,,569,1,1
